Level 1 (map); unique palletes used: 14; unique colors used: 121
LEVEL PALETTES: 0,1,2,3,5,6,7,8,9,A,B,C,E,F
LEVEL COLORS: 000,035,040,046,050,060,064,086,090,0A7,0C9,0E0,110,111,146,257,340,345,368,430,431,433,435,440,450,455,456,479,533,540,544,554,556,560,566,567,58A,600,640,641,644,650,653,665,666,670,678,747,750,753,754,763,776,777,778,780,789,7EC,842,853,857,864,868,874,887,889,899,89C,900,940,974,975,985,986,990,998,A53,A64,A74,A75,A8A,A96,A97,AA0,AAA,ABC,AFD,B5A,B75,B87,BA7,C64,C75,C84,C85,C86,C95,CA8,CAC,CB8,CC0,CCA,D86,DA6,DB8,DE0,E70,E98,EA7,EC7,ED8,EEA,EEF,EF0,F85,FB9,FC4,FC8,FF9,FFA,FFF

Level 2 (map); unique palletes used: 14; unique colors used: 110
LEVEL PALETTES: 0,1,2,3,5,6,7,9,A,B,C,D,E,F
LEVEL COLORS: 000,035,040,046,050,060,064,086,090,0A7,0C9,0E0,110,111,146,257,340,345,368,430,431,433,440,450,455,456,479,533,540,544,554,556,560,566,567,58A,600,641,644,650,653,665,666,670,678,747,750,753,754,763,776,777,778,780,789,7EC,842,864,868,874,887,889,899,89C,900,940,974,975,985,986,990,998,A53,A74,A75,A8A,A96,A97,AA0,AAA,ABC,AFD,B87,BA7,C64,C84,C85,C86,C95,CA8,CAC,CB8,CC0,CCA,DA6,DB8,DE0,E70,EA7,EC7,ED8,EEA,EEF,EF0,F85,FC4,FC8,FF9,FFA,FFF

Level 3 (map); unique palletes used: 13; unique colors used: 109
LEVEL PALETTES: 1,2,3,5,6,7,8,9,A,C,D,E,F
LEVEL COLORS: 000,040,046,050,060,064,086,090,0A7,0C9,0E0,110,111,340,345,430,431,433,435,440,450,455,456,533,540,544,554,556,560,567,600,640,641,644,650,653,666,670,678,700,747,750,753,754,763,777,778,780,789,7EC,842,853,857,864,868,874,889,89C,900,940,974,975,985,986,990,998,A53,A64,A74,A8A,A96,A97,AA0,AAA,AFD,B5A,B75,B87,BA7,C64,C70,C75,C84,C85,C95,CA8,CAC,CB8,CC0,CCA,D86,D90,DA6,DB8,DD0,DE0,E70,E98,EC7,ED8,EEA,EEF,EF0,F85,FB9,FC4,FF9,FFA,FFF

Level 4 (map); unique palletes used: 14; unique colors used: 100
LEVEL PALETTES: 1,2,4,5,6,7,8,9,A,B,C,D,E,F
LEVEL COLORS: 000,035,040,046,050,064,086,0A7,0C9,110,111,146,257,340,345,430,431,433,435,440,450,456,520,533,540,560,566,567,640,641,650,665,666,670,678,700,730,750,753,763,776,780,789,7EC,842,853,857,864,874,887,899,89C,900,940,974,985,986,990,998,A53,A64,A74,A75,A96,A97,AA0,AAA,AFD,B50,B5A,B75,B87,BA7,C64,C70,C75,C84,C85,C86,CB8,CC0,CCA,D60,D86,D90,DA6,DB8,DD0,DE0,E70,E98,EA7,EC7,EEF,EF0,F80,FB9,FC8,FF9,FFA

Level 5 (map); unique palletes used: 16; unique colors used: 99
LEVEL PALETTES: 0,1,2,3,4,5,6,7,8,9,A,B,C,D,E,F
LEVEL COLORS: 000,035,040,046,110,111,340,345,430,433,435,440,450,455,456,520,533,540,544,554,556,560,566,567,600,640,641,644,650,665,666,670,678,730,747,750,753,754,763,776,778,789,842,853,864,868,874,887,889,899,89C,900,940,974,975,985,986,990,998,A53,A64,A74,A75,A8A,A96,A97,AAA,B50,B75,B87,BA7,C64,C75,C84,C85,C86,C95,CA8,CAC,CB8,CCA,D60,D86,DA6,DB8,DD0,E70,E98,EA7,EC7,EEA,EEF,F80,F85,FB9,FC4,FC8,FF9,FFA

Level 6 (map); unique palletes used: 12; unique colors used: 101
LEVEL PALETTES: 1,3,4,6,7,8,9,A,B,C,E,F
LEVEL COLORS: 000,035,040,046,050,060,064,086,090,0A7,0C9,0E0,110,111,146,257,340,345,430,433,435,440,456,520,540,554,560,566,567,640,641,644,650,665,666,678,700,730,747,750,753,754,763,776,777,789,7EC,842,853,864,868,874,887,89C,900,940,974,975,985,986,998,A53,A64,A74,A75,A8A,A96,A97,AAA,ABC,AFD,B50,B87,BA7,C64,C70,C75,C85,C86,C95,CA8,CAC,CB8,CCA,D60,D86,D90,DA6,DB8,DD0,E70,E98,EA7,EC7,ED8,F80,F85,FB9,FC8,FFA,FFF

Level 7 (map); unique palletes used: 14; unique colors used: 107
LEVEL PALETTES: 1,2,3,5,6,7,8,9,A,B,C,D,E,F
LEVEL COLORS: 000,035,046,060,090,0E0,110,111,146,257,340,345,368,430,431,433,435,450,455,456,479,533,540,544,556,560,566,567,58A,600,640,641,644,650,653,665,666,670,678,700,747,750,753,754,763,776,777,778,780,789,842,857,864,868,874,887,889,899,89C,900,940,974,975,985,986,990,998,A53,A74,A75,A8A,A96,A97,AAA,ABC,B5A,B75,B87,BA7,C64,C70,C84,C85,C86,C95,CA8,CAC,CB8,CC0,CCA,DA6,DB8,DD0,DE0,E70,EA7,EC7,ED8,EEA,EEF,EF0,F85,FC4,FC8,FF9,FFA,FFF

Level 8 (map); unique palletes used: 13; unique colors used: 98
LEVEL PALETTES: 1,4,5,6,7,8,9,A,B,C,D,E,F
LEVEL COLORS: 000,035,040,046,050,064,086,0A7,0C9,110,111,146,257,340,368,431,433,435,450,455,479,520,533,540,554,560,566,567,58A,600,640,641,650,665,666,670,678,700,730,750,753,754,763,776,780,789,7EC,842,853,857,864,874,887,899,89C,900,940,974,985,986,990,998,A53,A64,A74,A75,A96,A97,AA0,AAA,ABC,AFD,B50,B5A,B75,B87,BA7,C64,C75,C85,C86,CB8,CC0,CCA,D86,DA6,DB8,DE0,E70,E98,EA7,EC7,EF0,F85,FB9,FC8,FF9,FFA

TILES:
Row 1: 
  000    TILE 0x0210; PAL: F;     ; Colors: 4 - 111,431,533,641
  045    TILE 0x06F5; PAL: A;     ; Colors: 9 - 340,450,560,750,780,940,990,AA0,E70
  046    TILE 0x06F6; PAL: A;     ; Colors: 10 - 340,450,560,670,780,940,990,AA0,E70,EF0
  047    TILE 0x06F7; PAL: A;     ; Colors: 9 - 340,450,670,780,940,990,AA0,E70,EF0
  048    TILE 0x06F8; PAL: A;     ; Colors: 11 - 340,450,560,670,750,780,940,990,AA0,E70,EF0
  049    TILE 0x06F9; PAL: A;     ; Colors: 9 - 340,450,560,750,780,940,990,AA0,E70
  050    TILE 0x06FA; PAL: A;     ; Colors: 11 - 340,450,560,670,750,780,940,990,AA0,E70,EF0
  051    TILE 0x06FB; PAL: A;     ; Colors: 8 - 340,450,670,780,940,990,E70,EF0
  052    TILE 0x06FC; PAL: A;     ; Colors: 9 - 340,450,670,780,940,990,AA0,E70,EF0
  053    TILE 0x06FD; PAL: A;     ; Colors: 10 - 340,450,540,560,670,750,780,940,990,E70
  054    TILE 0x06FE; PAL: A;     ; Colors: 11 - 340,450,540,560,670,750,780,940,990,AA0,E70
  055    TILE 0x06FF; PAL: A;     ; Colors: 10 - 340,450,560,670,780,940,990,AA0,E70,EF0
  056    TILE 0x06F8; PAL: A;     ; Colors: 11 - 340,450,560,670,750,780,940,990,AA0,E70,EF0
  057    TILE 0x06F9; PAL: A;     ; Colors: 9 - 340,450,560,750,780,940,990,AA0,E70
  058    TILE 0x06FA; PAL: A;     ; Colors: 11 - 340,450,560,670,750,780,940,990,AA0,E70,EF0
  059    TILE 0x06FB; PAL: A;     ; Colors: 8 - 340,450,670,780,940,990,E70,EF0
  060    TILE 0x06FC; PAL: A;     ; Colors: 9 - 340,450,670,780,940,990,AA0,E70,EF0
  061    TILE 0x06FD; PAL: A;     ; Colors: 10 - 340,450,540,560,670,750,780,940,990,E70
  062    TILE 0x06FE; PAL: A;     ; Colors: 11 - 340,450,540,560,670,750,780,940,990,AA0,E70
  063    TILE 0x06FF; PAL: A;     ; Colors: 10 - 340,450,560,670,780,940,990,AA0,E70,EF0
  064    TILE 0x06C1; PAL: A;     ; Colors: 9 - 670,780,940,990,AA0,CC0,DE0,E70,EF0
  065    TILE 0x06C2; PAL: A;     ; Colors: 8 - 340,450,670,780,990,AA0,E70,EF0
  066    TILE 0x06C3; PAL: A;     ; Colors: 9 - 340,670,780,940,990,AA0,CC0,E70,EF0
  067    TILE 0x06C4; PAL: A;     ; Colors: 6 - 670,780,990,AA0,CC0,EF0
  068    TILE 0x06C5; PAL: A;     ; Colors: 7 - 450,670,780,990,AA0,DE0,EF0
  069    TILE 0x06C6; PAL: A;     ; Colors: 9 - 340,450,560,750,780,940,990,AA0,E70
  070    TILE 0x06C7; PAL: A;     ; Colors: 7 - 340,450,560,750,940,AA0,E70
  071    TILE 0x06D1; PAL: A;     ; Colors: 12 - 340,450,560,670,780,940,990,AA0,CC0,DE0,E70,EF0
  072    TILE 0x06C1; PAL: A;     ; Colors: 9 - 670,780,940,990,AA0,CC0,DE0,E70,EF0
  073    TILE 0x06C2; PAL: A;     ; Colors: 8 - 340,450,670,780,990,AA0,E70,EF0
  074    TILE 0x06C3; PAL: A;     ; Colors: 9 - 340,670,780,940,990,AA0,CC0,E70,EF0
  075    TILE 0x06C4; PAL: A;     ; Colors: 6 - 670,780,990,AA0,CC0,EF0
  076    TILE 0x06C5; PAL: A;     ; Colors: 7 - 450,670,780,990,AA0,DE0,EF0
  077    TILE 0x06C6; PAL: A;     ; Colors: 9 - 340,450,560,750,780,940,990,AA0,E70
  078    TILE 0x0603; PAL: C;     ; Colors: 8 - 000,554,665,776,887,899,998,AAA
  079    TILE 0x06D1; PAL: A;     ; Colors: 12 - 340,450,560,670,780,940,990,AA0,CC0,DE0,E70,EF0
  080    TILE 0x06C9; PAL: A;     ; Colors: 5 - 780,990,AA0,CC0,DE0
  081    TILE 0x06CA; PAL: A;     ; Colors: 11 - 340,450,560,670,750,780,940,990,AA0,DE0,E70
  082    TILE 0x06CB; PAL: A;     ; Colors: 9 - 340,450,670,780,990,AA0,DE0,E70,EF0
  083    TILE 0x06CC; PAL: A;     ; Colors: 6 - 780,990,AA0,CC0,DE0,EF0
  084    TILE 0x06CD; PAL: A;     ; Colors: 7 - 450,560,780,990,AA0,CC0,DE0
  085    TILE 0x06CE; PAL: A;     ; Colors: 8 - 340,450,560,990,AA0,CC0,DE0,E70
  086    TILE 0x06CF; PAL: A;     ; Colors: 8 - 340,450,560,780,990,AA0,DE0,E70
  087    TILE 0x06D9; PAL: A;     ; Colors: 9 - 450,670,780,990,AA0,CC0,DE0,E70,EF0
  088    TILE 0x06C9; PAL: A;     ; Colors: 5 - 780,990,AA0,CC0,DE0
  089    TILE 0x06CA; PAL: A;     ; Colors: 11 - 340,450,560,670,750,780,940,990,AA0,DE0,E70
  090    TILE 0x06CB; PAL: A;     ; Colors: 9 - 340,450,670,780,990,AA0,DE0,E70,EF0
  091    TILE 0x06CC; PAL: A;     ; Colors: 6 - 780,990,AA0,CC0,DE0,EF0
  092    TILE 0x0077; PAL: 4;     ; Colors: 5 - 000,520,730,940,B50
  093    TILE 0x06CE; PAL: A;     ; Colors: 8 - 340,450,560,990,AA0,CC0,DE0,E70
  094    TILE 0x0617; PAL: C;     ; Colors: 8 - 000,554,665,776,887,899,998,AAA
  095    TILE 0x06D9; PAL: A;     ; Colors: 9 - 450,670,780,990,AA0,CC0,DE0,E70,EF0
  096    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  097    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  098    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  099    TILE 0x0076; PAL: 4;     ; Colors: 5 - 000,520,730,940,B50
  100    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  101    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  102    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  103    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  104    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  105    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  106    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  107    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  108    TILE 0x0076; PAL: 5;     ; Colors: 6 - 000,455,600,900,986,A97
  109    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  110    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  111    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  112    TILE 0x06B5; PAL: 1; (FL); Colors: 8 - 433,666,754,842,974,A53,C64,DB8
  113    TILE 0x06B5; PAL: 1;     ; Colors: 8 - 433,666,754,842,974,A53,C64,DB8
  114    TILE 0x06B6; PAL: 1;     ; Colors: 8 - 433,666,754,842,974,A53,C64,DB8
  115    TILE 0x06B7; PAL: 1;     ; Colors: 7 - 433,666,842,A53,B87,C64,DB8
  116    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  117    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  118    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  119    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  120    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  121    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  122    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  123    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  124    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  125    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  126    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  127    TILE 0x0644; PAL: B;     ; Colors: 1 - 566

Row 62: 
  000    TILE 0x06A5; PAL: 1; (FL); Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  001    TILE 0x06A5; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  002    TILE 0x06A6; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  003    TILE 0x06A7; PAL: 1;     ; Colors: 5 - 433,842,A53,B87,C64
  004    TILE 0x06B7; PAL: 1; (FL); Colors: 7 - 433,666,842,A53,B87,C64,DB8
  005    TILE 0x06B6; PAL: 1; (FL); Colors: 8 - 433,666,754,842,974,A53,C64,DB8
  006    TILE 0x06B5; PAL: 1; (FL); Colors: 8 - 433,666,754,842,974,A53,C64,DB8
  007    TILE 0x06B5; PAL: 1;     ; Colors: 8 - 433,666,754,842,974,A53,C64,DB8
  008    TILE 0x06B6; PAL: 1;     ; Colors: 8 - 433,666,754,842,974,A53,C64,DB8
  009    TILE 0x06B7; PAL: 1;     ; Colors: 7 - 433,666,842,A53,B87,C64,DB8
  010    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  011    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  012    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  013    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  014    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  015    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  016    TILE 0x06AD; PAL: 1; (FL); Colors: 7 - 433,754,842,974,A53,C64,DB8
  017    TILE 0x06AD; PAL: 1;     ; Colors: 7 - 433,754,842,974,A53,C64,DB8
  018    TILE 0x06AE; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  019    TILE 0x06AF; PAL: 1;     ; Colors: 5 - 433,842,A53,B87,C64
  020    TILE 0x06A7; PAL: 1; (FL); Colors: 5 - 433,842,A53,B87,C64
  021    TILE 0x06A6; PAL: 1; (FL); Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  022    TILE 0x06A5; PAL: 1; (FL); Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  023    TILE 0x06A5; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  024    TILE 0x06A6; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  025    TILE 0x06A7; PAL: 1;     ; Colors: 5 - 433,842,A53,B87,C64
  026    TILE 0x06B7; PAL: 1; (FL); Colors: 7 - 433,666,842,A53,B87,C64,DB8
  027    TILE 0x06B6; PAL: 1; (FL); Colors: 8 - 433,666,754,842,974,A53,C64,DB8
  028    TILE 0x06B5; PAL: 1; (FL); Colors: 8 - 433,666,754,842,974,A53,C64,DB8
  029    TILE 0x06B5; PAL: 1;     ; Colors: 8 - 433,666,754,842,974,A53,C64,DB8
  030    TILE 0x06B6; PAL: 1;     ; Colors: 8 - 433,666,754,842,974,A53,C64,DB8
  031    TILE 0x06B7; PAL: 1;     ; Colors: 7 - 433,666,842,A53,B87,C64,DB8
  032    TILE 0x06A5; PAL: 1; (FL); Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  033    TILE 0x06A5; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  034    TILE 0x06A6; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  035    TILE 0x06A7; PAL: 1;     ; Colors: 5 - 433,842,A53,B87,C64
  036    TILE 0x06AF; PAL: 1; (FL); Colors: 5 - 433,842,A53,B87,C64
  037    TILE 0x06AE; PAL: 1; (FL); Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  038    TILE 0x06AD; PAL: 1; (FL); Colors: 7 - 433,754,842,974,A53,C64,DB8
  039    TILE 0x06AD; PAL: 1;     ; Colors: 7 - 433,754,842,974,A53,C64,DB8
  040    TILE 0x06AE; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  041    TILE 0x06AF; PAL: 1;     ; Colors: 5 - 433,842,A53,B87,C64
  042    TILE 0x06A7; PAL: 1; (FL); Colors: 5 - 433,842,A53,B87,C64
  043    TILE 0x06A6; PAL: 1; (FL); Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  044    TILE 0x06A5; PAL: 1; (FL); Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  045    TILE 0x06A5; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  046    TILE 0x06A6; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  047    TILE 0x06A7; PAL: 1;     ; Colors: 5 - 433,842,A53,B87,C64
  048    TILE 0x06AD; PAL: 1; (FL); Colors: 7 - 433,754,842,974,A53,C64,DB8
  049    TILE 0x06AD; PAL: 1;     ; Colors: 7 - 433,754,842,974,A53,C64,DB8
  050    TILE 0x06AE; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  051    TILE 0x06AF; PAL: 1;     ; Colors: 5 - 433,842,A53,B87,C64
  052    TILE 0x06A7; PAL: 1; (FL); Colors: 5 - 433,842,A53,B87,C64
  053    TILE 0x06A6; PAL: 1; (FL); Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  054    TILE 0x06A5; PAL: 1; (FL); Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  055    TILE 0x06A5; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  056    TILE 0x06A6; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  057    TILE 0x06A7; PAL: 1;     ; Colors: 5 - 433,842,A53,B87,C64
  058    TILE 0x06AF; PAL: 1; (FL); Colors: 5 - 433,842,A53,B87,C64
  059    TILE 0x06AE; PAL: 1; (FL); Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  060    TILE 0x06AD; PAL: 1; (FL); Colors: 7 - 433,754,842,974,A53,C64,DB8
  061    TILE 0x06AD; PAL: 1;     ; Colors: 7 - 433,754,842,974,A53,C64,DB8
  062    TILE 0x06AE; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  063    TILE 0x06AF; PAL: 1;     ; Colors: 5 - 433,842,A53,B87,C64
  064    TILE 0x06A5; PAL: 1; (FL); Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  065    TILE 0x06A5; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  066    TILE 0x06A6; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  067    TILE 0x06A7; PAL: 1;     ; Colors: 5 - 433,842,A53,B87,C64
  068    TILE 0x06AF; PAL: 1; (FL); Colors: 5 - 433,842,A53,B87,C64
  069    TILE 0x06AE; PAL: 1; (FL); Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  070    TILE 0x06AD; PAL: 1; (FL); Colors: 7 - 433,754,842,974,A53,C64,DB8
  071    TILE 0x06AD; PAL: 1;     ; Colors: 7 - 433,754,842,974,A53,C64,DB8
  072    TILE 0x06AE; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  073    TILE 0x06AF; PAL: 1;     ; Colors: 5 - 433,842,A53,B87,C64
  074    TILE 0x06A7; PAL: 1; (FL); Colors: 5 - 433,842,A53,B87,C64
  075    TILE 0x06A6; PAL: 1; (FL); Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  076    TILE 0x06A5; PAL: 1; (FL); Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  077    TILE 0x06A5; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  078    TILE 0x06A6; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  079    TILE 0x06A7; PAL: 1;     ; Colors: 5 - 433,842,A53,B87,C64
  080    TILE 0x06AD; PAL: 1; (FL); Colors: 7 - 433,754,842,974,A53,C64,DB8
  081    TILE 0x06AD; PAL: 1;     ; Colors: 7 - 433,754,842,974,A53,C64,DB8
  082    TILE 0x06AE; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  083    TILE 0x06AF; PAL: 1;     ; Colors: 5 - 433,842,A53,B87,C64
  084    TILE 0x06A7; PAL: 1; (FL); Colors: 5 - 433,842,A53,B87,C64
  085    TILE 0x06A6; PAL: 1; (FL); Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  086    TILE 0x06A5; PAL: 1; (FL); Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  087    TILE 0x06A5; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  088    TILE 0x06A6; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  089    TILE 0x06A7; PAL: 1;     ; Colors: 5 - 433,842,A53,B87,C64
  090    TILE 0x06AF; PAL: 1; (FL); Colors: 5 - 433,842,A53,B87,C64
  091    TILE 0x06AE; PAL: 1; (FL); Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  092    TILE 0x06AD; PAL: 1; (FL); Colors: 7 - 433,754,842,974,A53,C64,DB8
  093    TILE 0x06AD; PAL: 1;     ; Colors: 7 - 433,754,842,974,A53,C64,DB8
  094    TILE 0x06AE; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  095    TILE 0x06AF; PAL: 1;     ; Colors: 5 - 433,842,A53,B87,C64
  096    TILE 0x06BD; PAL: 9; (FL); Colors: 8 - 000,650,763,874,985,A96,BA7,CB8
  097    TILE 0x06BD; PAL: 9;     ; Colors: 8 - 000,650,763,874,985,A96,BA7,CB8
  098    TILE 0x06BE; PAL: 9;     ; Colors: 7 - 000,763,874,985,A96,BA7,CB8
  099    TILE 0x06BF; PAL: 9;     ; Colors: 6 - 000,700,985,A96,BA7,CB8
  100    TILE 0x06BF; PAL: 9; (FL); Colors: 6 - 000,700,985,A96,BA7,CB8
  101    TILE 0x06BE; PAL: 9; (FL); Colors: 7 - 000,763,874,985,A96,BA7,CB8
  102    TILE 0x06BD; PAL: 9; (FL); Colors: 8 - 000,650,763,874,985,A96,BA7,CB8
  103    TILE 0x06BD; PAL: 9;     ; Colors: 8 - 000,650,763,874,985,A96,BA7,CB8
  104    TILE 0x06BE; PAL: 9;     ; Colors: 7 - 000,763,874,985,A96,BA7,CB8
  105    TILE 0x06BF; PAL: 9;     ; Colors: 6 - 000,700,985,A96,BA7,CB8
  106    TILE 0x06BF; PAL: 9; (FL); Colors: 6 - 000,700,985,A96,BA7,CB8
  107    TILE 0x06BE; PAL: 9; (FL); Colors: 7 - 000,763,874,985,A96,BA7,CB8
  108    TILE 0x06BD; PAL: 9; (FL); Colors: 8 - 000,650,763,874,985,A96,BA7,CB8
  109    TILE 0x06BD; PAL: 9;     ; Colors: 8 - 000,650,763,874,985,A96,BA7,CB8
  110    TILE 0x06BE; PAL: 9;     ; Colors: 7 - 000,763,874,985,A96,BA7,CB8
  111    TILE 0x06BF; PAL: 9;     ; Colors: 6 - 000,700,985,A96,BA7,CB8
  112    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  113    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  114    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  115    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  116    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  117    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  118    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  119    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  120    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  121    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  122    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  123    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  124    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  125    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  126    TILE 0x0644; PAL: B;     ; Colors: 1 - 566
  127    TILE 0x0644; PAL: B;     ; Colors: 1 - 566

Row 63: 
  000    TILE 0x06E0; PAL: A;     ; Colors: 9 - 340,450,750,780,940,990,AA0,CC0,E70
  001    TILE 0x06E1; PAL: A;     ; Colors: 9 - 340,450,750,780,940,990,AA0,CC0,E70
  002    TILE 0x0603; PAL: C;     ; Colors: 8 - 000,554,665,776,887,899,998,AAA
  003    TILE 0x06E3; PAL: A;     ; Colors: 8 - 340,750,780,940,990,AA0,CC0,E70
  004    TILE 0x06E4; PAL: A;     ; Colors: 8 - 340,450,780,940,990,AA0,CC0,E70
  005    TILE 0x06E5; PAL: A;     ; Colors: 9 - 340,450,750,780,940,990,AA0,CC0,E70
  006    TILE 0x0603; PAL: C;     ; Colors: 8 - 000,554,665,776,887,899,998,AAA
  007    TILE 0x06E7; PAL: A;     ; Colors: 9 - 340,450,750,780,940,990,AA0,CC0,E70
  008    TILE 0x06A7; PAL: 1; (FL); Colors: 5 - 433,842,A53,B87,C64
  009    TILE 0x06A6; PAL: 1; (FL); Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  010    TILE 0x06A5; PAL: 1; (FL); Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  011    TILE 0x06A4; PAL: 1; (FL); Colors: 7 - 433,754,842,974,A53,C64,DB8
  012    TILE 0x06A4; PAL: 1;     ; Colors: 7 - 433,754,842,974,A53,C64,DB8
  013    TILE 0x06A5; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  014    TILE 0x06A6; PAL: 1;     ; Colors: 8 - 433,754,842,974,A53,B87,C64,DB8
  015    TILE 0x06A7; PAL: 1;     ; Colors: 5 - 433,842,A53,B87,C64
  016    TILE 0x06E8; PAL: A;     ; Colors: 10 - 340,450,670,750,780,940,990,AA0,E70,EF0
  017    TILE 0x06E9; PAL: A;     ; Colors: 9 - 340,450,670,750,780,940,990,AA0,E70
  018    TILE 0x06EA; PAL: A;     ; Colors: 11 - 340,450,540,670,750,780,940,990,AA0,E70,EF0
  019    TILE 0x06EB; PAL: A;     ; Colors: 10 - 340,450,540,670,780,940,990,AA0,E70,EF0
  020    TILE 0x06EC; PAL: A;     ; Colors: 8 - 340,670,780,940,990,AA0,E70,EF0
